World Development Indicators
Number of countries,264
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Latin America & the Caribbean (IDA & IBRD countries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000812373,0.004678434,0.024039091,0.059761981,0.130914028,0.228265111,0.449358845,0.772041835,1.318619397,2.541072484,4.173202598,7.817029288,12.23545262,16.03317651,18.99500098,23.36483931,32.00078675,43.62921141,54.96502677,67.81799132,80.78777389,89.09067092,98.13136908,106.8523381,111.3962613,117.0186652,116.6156297
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039328979,0.14794034,0.331189288,0.603017378,1.159335396,3.166808235,6.935166587,11.45715573,16.92073434,28.00633094,39.58103986,53.30713618,68.06697415,84.02031102,99.37820811,102.3002948,107.4991886,109.0545685,110.3123196,111.3637843,127.6857527,124.7611955,116.7991354
Least developed countries: UN classification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458425,0.002609506,0.005091104,0.009012752,0.015820307,0.029506766,0.064574532,0.11890128,0.265579314,0.532525425,1.000510153,1.683298372,2.826624561,4.98365434,9.121220811,15.06777953,21.63473382,26.47540811,33.43446897,42.62119165,49.03499329,56.34406728,63.80948577
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.955949187,6.447444858,12.08968939,16.2266451,19.8624769,22.96484493,22.83637122,22.04753436,21.55653896,22.9512438,24.92075854,27.11958337,30.43615738,34.08910658,56.28348894,65.96644347,77.19001676,80.80708333,80.56367407,88.34778452
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070930875,0.19426324,0.539687716,0.65231182,1.163652036,3.045685279,7.316571262,6.633286935,10.26206811,12.97020943,18.44519698,24.66811263,30.07891192,33.21820036,49.15315236,60.72157105,75.30007872,86.30152835,85.02248618
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051867794,0.066694011,0.162830754,1.512376521,2.963283483,4.893286594,8.272298053,15.9839014,23.26963112,28.39406088,39.69964553,49.52909493,56.79362644,59.40217188,73.35344914
Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20307261,0.399262164,0.589050841,0.772769907,0.950809491,1.310765939,2.342044756,9.07935355,35.74971624,69.06848267,77.82628758,125.5633801,159.8519698,180.4452926,163.847587,155.7690861,165.0449946,161.1206099
Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.27241133,27.54315094,30.21787085,32.86034354,33.712782,73.22574031,74.03106402,79.16810593,82.09146968,90.66783732,95.55393176,97.62628657,98.28349945,101.5994284,98.42863378,104.0677048,109.2971985
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007237018,0.033825344,0.123604654,0.407791561,1.413556028,4.614134791,7.519752997,9.402616646,14.97807884,29.40820126,48.09591311,62.22474478,91.53684127,132.4531715,145.6770199,153.9793573,159.7881851,159.9465566,159.3953899,162.221828,165.055831,151.3449586,147.0432509
Low & middle income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64E-05,5.30E-05,0.000421188,0.000955702,0.001801439,0.003321315,0.007350249,0.014747302,0.029823554,0.058313251,0.122410206,0.241404143,0.426647031,0.759662725,1.237407067,2.239234113,4.067428648,6.438229216,9.048483096,12.36958463,17.13501103,23.44443269,31.26354008,40.10482107,50.26451437,59.5213827,69.60098408,78.12291085,82.77176722,87.95639015,91.58284734
Low income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89E-05,0.000279804,0.000884608,0.005382512,0.010084564,0.021251709,0.055905681,0.141493567,0.328224203,0.584093464,0.988027922,1.76273423,2.698739409,4.011206909,6.972299109,11.53443273,17.73774448,22.54873138,29.18754415,36.61704025,42.60501493,49.85186548,55.80996125
Lower middle income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104843,0.000119247,0.000260205,0.000516023,0.0006851,0.000956165,0.001424316,0.00400716,0.006316773,0.01170653,0.019757424,0.050485837,0.110108366,0.192743501,0.265740257,0.493405988,1.053160423,1.961299263,3.064615838,5.08548209,8.135927198,13.05030651,21.29380781,30.73857349,42.56739031,53.95812168,67.64004384,77.95312048,80.58722847,83.63894655,87.92813808
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01090251,0.079204698,0.101055831,0.144873303,0.176060533,0.215825454,0.294804301,0.286150081,1.280710464,3.204244164,6.575491484,10.8694602,16.0027049,30.64574459,48.5058015,69.54055275,92.94015273,106.6458636,120.5827345,104.0863873,111.3909232,152.9357005,143.7137566,145.0821859,144.5446442,143.1426406,148.1506658,145.3599468,148.6426713,149.4892513
"Macao SAR, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389132974,0.620456725,1.31182947,2.782696619,3.930750232,5.473693346,9.004941537,11.05246144,12.82549129,19.60650414,27.75920912,32.65795646,44.3925767,62.17223911,80.76816408,94.3097906,113.800948,132.6253418,161.052988,183.7526205,198.8777206,209.9151556,247.7116047,289.7820156,304.0821011,322.5915365
"Macedonia, FYR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053564006,0.620679856,1.494548007,2.395345854,5.640386155,10.81183556,17.61178072,37.29216586,47.25448381,54.11398038,60.36108494,85.5869447,93.74690592,92.50951414,102.4359533,105.1967071,106.1686238,106.1738133,105.5019507
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002300657,0.009663613,0.016567447,0.028612824,0.08643535,0.234242473,0.40072885,0.908488031,0.974006438,1.644891137,1.879643651,2.789819618,5.555513652,11.44808924,24.26502318,30.65911646,36.5839289,40.04243013,39.37666576,36.90806976,41.20948014
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003833777,0.0364413,0.06728014,0.09812919,0.20430944,0.432804993,0.479473493,0.721460565,1.103986285,1.767311574,3.258578544,4.660239481,7.662757357,10.66389819,17.05611988,20.763471,25.56405677,29.2138369,32.33015944,33.46880863
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066682008,0.104235639,0.158713808,0.222617369,0.475644054,0.694816981,1.044372977,1.725876473,2.829380142,4.849446866,7.15113869,9.171856982,9.841173744,13.05902224,21.86841916,30.86633635,37.08149429,44.69147335,57.60279414,75.62840062,73.93037394,87.07077496,101.5040904,108.4694083,119.7442976,127.477801,141.3296962,144.7153167,148.8298489
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007978967,0.503224145,0.613040275,1.094011725,2.800417973,6.800683884,14.81875767,23.11105239,38.71591939,68.42621717,89.50813176,101.719445,138.8041154,143.2052806,151.783883,159.7911219,165.6257202,181.1940074,189.3831136
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012871175,0.030035121,0.046054694,0.064015263,0.10133933,0.227184768,0.422451786,2.203465197,3.51562473,6.381119979,12.27489738,19.8881407,26.17209427,32.89656779,53.19893999,75.06504419,98.37926527,129.0669372,149.0691312
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600709786,0.911762254,1.365578155,1.912899318,2.727651884,3.135205093,4.407620841,5.581290502,9.253024283,28.08241867,58.52032186,67.44548628,70.42230263,74.0777404,78.11509185,83.24155512,88.03028855,91.64440727,99.81341872,107.2611822,122.3737909,124.4209424,129.7545011,126.9868835
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553611325,0.51744414,0.71015818,0.901406271,0.664458226,0.850679776,0.856962098,0.937068833,1.05826192,1.147462343,1.236701617,1.267816666,0,0,0,0,0,0,0,0,29.37163647
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564972795,3.957257336,8.592317244,11.83389774,17.0974578,23.69917779,32.74292687,42.46099968,61.11751406,62.06488083,76.9112489,89.52144655,106.0413193,102.5274559,94.19928487
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20835997,0.233992787,0.268913275,0.36751084,0.512193086,1.039713789,1.824826146,3.681905532,5.183908342,8.68191259,15.1880406,22.83991451,28.9858312,38.40059593,45.31863157,54.16012507,63.49227878,76.11805478,84.46575593,88.58099786,96.7692919,104.7930618,119.8654035,123.2398186,132.2498241
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001815204,0.010079818,0.074266061,0.183067275,0.348322481,0.421293924,0.608553991,0.721767371,1.051320868,1.758956617,3.326889843,7.556565917,13.55289414,20.65462731,24.29476815,27.85371761,35.15321825,42.56115672,49.40875353,58.62729509,65.49948112,71.45817512,77.51826326,79.24118294,83.35070827,87.26062913,82.22000923
"Micronesia, Fed. Sts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093472795,5.494495207,11.99343186,13.27143637,17.61444278,26.10540739,26.31629313,26.4466307,26.55690559,26.68626238,30.18811355,30.31704797,0
Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001270582,0.001884193,0.002530455,0.004114081,0.010390566,0.015845469,0.017983137,0.02607829,0.040852033,0.060096401,0.072052631,0.098930511,0.148921586,0.346883773,0.712470885,1.214199317,1.707179743,2.476591392,4.616647347,7.619606522,10.37697167,13.45635873,18.62308736,28.65162516,41.01747779,56.76405278,68.79413804,82.72177002,92.92326543,99.66948466,104.8890387,110.5943456,110.1585564
Middle East & North Africa (excluding high income),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001403588,0.001654118,0.002263367,0.003428693,0.005869993,0.007552199,0.011273752,0.01784531,0.080539544,0.141461465,0.326270907,0.484323714,0.846318592,2.207465338,4.385947254,6.019610946,8.400066911,13.02923186,22.39163741,34.28350674,48.6185556,59.66262333,72.45628216,82.04816394,89.10250588,95.07101983,100.8013781,100.2077446
Middle East & North Africa (IDA & IBRD countries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001403588,0.001654118,0.002263367,0.003460492,0.005869993,0.007625096,0.011385259,0.018026464,0.080539544,0.141461465,0.326270907,0.484323714,0.846318592,2.230731996,4.374603303,6.002247607,8.408321807,13.03540834,22.46882816,34.42421986,48.87497026,59.96988986,72.78090575,82.2602653,89.33878354,95.33160566,101.1437402,100.5666659
Middle income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-05,5.71E-05,0.000453884,0.001030235,0.001942748,0.003583764,0.007934913,0.015934384,0.031973841,0.062559755,0.131418849,0.261457664,0.462509928,0.824102838,1.34178416,2.427016383,4.40653404,6.976749638,9.800882536,13.37427462,18.50503057,25.31640455,33.58930824,42.96827712,53.57148297,63.33458611,73.91067663,82.61918344,87.18871878,92.21026293,95.63925824
Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322649,0.02135537,0.051537046,0.165808961,0.431908228,3.384313924,5.56850887,8.521582045,12.21462166,20.55923738,28.92959183,36.55327717,51.2664194,66.64125769,59.27754616,71.38468703,90.80797013,101.9890274,106.0114063,107.9952216
Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.815780742,8.41139927,9.788273616,17.43566562,23.04589975,36.40574928,41.1385438,43.4119884,44.18834579,45.55171041,45.74435817,47.23205182,50.8489115,53.26602462,58.26407334,61.64882587,63.33645426,63.54729271,85.3144038,88.3339099,93.74322645,88.46477171
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038850072,0.085626592,0.383423798,1.454509033,6.448456354,8.058953518,8.840752266,12.92233031,17.1735741,22.05448482,30.27549174,46.03282072,66.96882523,84.16299837,92.54376943,106.8296923,120.6945936,101.3564639,105.0609857
Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.70336929,88.21084083,104.3490032,145.678213,187.1872419,208.9361132,188.6859395,186.7595594,159.539416,159.9499825,163.0293689
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257953,0.000442292,0.002891162,0.003663631,0.005969421,0.012581316,0.025865041,0.05220786,0.109979867,0.157659667,0.269510477,0.416387264,1.30109029,8.157401485,16.44227749,21.14761119,24.87540363,31.27322579,41.13733424,52.6556339,65.31204171,73.70564595,80.92564452,101.074253,114.019338,119.9722162,128.5252097,131.713056
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014780106,0.038759156,0.068788234,0.279415996,0.812595994,1.318635599,2.192657947,3.463995267,7.158096552,10.83653425,13.89078923,19.3520095,25.55872869,30.14184555,31.95650185,34.93571402,48.00421557,69.81699867
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001459615,0.004296639,0.006101938,0.015785413,0.018198005,0.017996161,0.023763903,0.027649475,0.04636746,0.097403007,0.134168659,0.18536679,0.256471471,0.424185551,0.487204548,0.717919003,0.974001217,1.143820373,2.375550859,7.064027247,12.82858801,54.03928721
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211580847,0.38960681,0.711047806,1.077515349,1.615379272,4.320444184,5.519649642,7.659693112,11.28946209,14.28104347,22.14362322,29.65740203,38.46157543,49.83913613,76.11744914,89.49525165,98.95730464,95.01813098,118.4342133,113.7562458
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543368659,4.562506337,5.015045135,5.980265125,7.45823389,8.454346529,9.956192752,11.94981079,14.92091913,0,0,0,0,0,0,0,0,61.84538653,66.839585,67.7830941,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024239584,0.044107669,0.073075092,0.09078175,0.333803225,0.468575643,0.898764347,4.513927046,12.5968872,16.00035841,21.08831049,34.25298562,49.17622818,60.45131433,76.84979601,81.86605331
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03321386,0.10529638,0.165603633,0.224479366,0.37855502,0.530545271,0.767014891,1.099260436,1.420043747,2.095556871,3.495460441,6.548588399,11.00405144,21.36015147,42.76652187,67.8126917,76.48800198,75.42527387,81.81527264,91.23770356,97.12774476,105.6191836,117.2850348,124.9803611,121.6632867,115.4301505,118.9791426,117.9668468,116.1568948,116.4234077
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436000423,1.064637997,2.628890485,6.458674882,12.35454885,23.78362935,31.74893301,36.7444424,43.8568048,51.7322114,58.70432068,66.71918112,74.75973869,82.05939966,86.27936079,89.62249218,91.00189762,91.24844463,93.76364544,93.56333518
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072487362,0.300048188,0.859906886,1.592120973,2.098081692,2.860303301,4.034191314,6.60149621,9.931810637,13.25678401,15.09009147,20.880303,36.54351285,39.96856428,58.56429927,61.81319895,64.64038903,74.20800059,85.3870367,90.85476294,100.4364319,107.9896947,108.7222796,107.8263131,109.1999113,110.3624066,105.7756947,112.0546897
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007280292,0.047903009,0.094431584,0.107218744,0.15589969,0.370848963,0.880866443,1.770151267,3.177883143,4.520234723,8.776169743,13.71301519,20.51941453,33.12659154,44.71926088,54.83435642,58.23387447,68.05401524,81.68356887,97.66328039,111.9801766,114.5655993
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000994962,0.013205028,0.020686548,0.018708231,0.018654958,0.48692184,0.672145676,1.356695235,2.456446921,3.530777893,6.339238428,12.8758415,16.9836557,23.0821922,28.72476707,31.44796172,39.2922097,44.43748576
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008773108,0.012103699,0.011989874,0.012593755,0.013160263,0.017113417,0.02086256,0.024414713,0.211468606,1.214203412,2.37606151,6.725926062,13.31581571,22.55327253,27.44502851,41.65682945,47.9584083,54.66094952,57.96066304,66.79811805,73.29196161,77.84154715
North America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034558854,0.131535012,0.274177565,0.486234669,0.822364115,1.380274112,2.07917403,2.922853997,4.18705001,5.960207561,8.841667998,12.23344292,15.80324765,19.54375525,24.19021377,29.80815345,37.48732685,43.6817197,47.79033577,53.60476681,61.04097919,66.80201482,74.45911875,80.05247166,83.35148579,86.85458857,89.77979447,92.80045047,94.39302337,95.45579433,107.3079985
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404451266,1.395552475,2.086303418,0,0,0,4.31835412,4.383785837,19.18130694,25.01788347,27.55839081,30.95414481,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040779678,0.269229037,0.569679637,0.944643869,1.520482215,2.090718766,2.870596552,3.623800751,3.973213143,4.641759278,5.499831432,6.601743926,8.618026799,13.57681303,22.50808984,28.76103723,37.99635075,46.66552105,59.64444389,71.77887831,79.58406308,83.54187575,89.05301366,98.61186058,102.8125884,104.2820191,106.7054572,109.0680027,110.7312823,114.4755401,115.8117293,116.092253,116.268422,116.1330373
Not classified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002388791,0.008378658,0.012966865,0.019832602,0.033740626,0.077886875,0.135920384,0.235379724,0.396543409,0.663586905,0.990565695,1.406749909,1.956304983,2.785956517,4.396188681,6.951194573,10.85181241,15.30558326,21.90802176,32.24168477,45.2999044,53.67580396,58.71869041,64.34547125,71.44282989,78.74653668,86.18371295,94.10815207,98.18069713,100.0099738,101.3448704,104.8156186,107.3665971,109.2602087,113.0587577
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003470331,0.047818895,0.071449576,0.101780414,0.120370636,0.150820147,0.194797341,0.240182826,0.274767211,0.320066981,0.373712058,0.689338869,2.433734685,4.513768144,5.570166373,7.388707592,14.425922,20.05710427,24.86270055,32.72238932,52.85698711,71.15818396,97.28614462,124.1303432,149.0885859,164.3422859,158.9952836,159.25134,154.6459078,157.7532566
Other small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02316824,0.046502136,0.064507917,0.090124843,0.155052347,0.230604286,0.3185785,0.447298518,0.703135222,1.256379316,1.970834521,2.977998667,4.471845374,7.015509637,11.68477076,16.3530608,21.23954885,24.58898882,31.98193698,38.99696513,47.29826731,59.04726398,69.74279136,78.51144969,87.72280604,97.17617482,105.6754399,114.9816932,118.0725737
Pacific island small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008502225,0.11355962,0.198267314,0.29503835,0.43557101,0.618786265,1.508675875,3.149027738,4.44693504,5.28667178,7.509857497,10.13982581,14.57591762,20.23444922,35.92176466,39.92196465,47.91501056,55.12835504,63.11978863,69.55320621,72.18485011,74.42490643
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001800328,0.007441181,0.011509801,0.013296024,0.019977168,0.032334152,0.052303248,0.101070011,0.142990386,0.188940993,0.213090946,0.505665777,1.13467446,1.577483539,3.2374237,8.084502503,21.44519233,38.34402045,52.7038814,55.46464341,57.28341989,61.81345992,67.06360938,70.13037598,73.33219105
Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55683269,19.91878173,19.81317849,30.39634299,41.70497701,53.14146535,57.67747676,62.64254817,70.89399121,74.95389692,82.63949118,85.78736017,90.60055932
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248709818,0.816973446,2.92806246,7.779308778,13.4345747,15.24642626,16.54407022,21.36524721,38.14169619,51.9541559,63.42264232,86.2390627,110.1806117,167.7804586,180.6992035,180.0781064,163.4167491,160.5684015,158.0542825
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047200797,0.077592785,0.108883976,0.134689553,0.1591307,0.193876721,0.265005167,0.301552461,0.812159649,1.230323235,1.601076692,4.689241614,13.34172509,21.14216485,27.83340587,34.22227108,37.7981892,40.97654202,44.92845743
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033550037,0.07399501,0.16326722,0.329186723,0.669014665,1.677662887,4.512424467,8.312677792,15.34151749,21.05987579,29.92114508,31.15515588,30.19071933,31.96046184,53.74829108,76.63906251,92.86007628,88.51898491,91.65810722,99.32993534,101.5901938,103.6899605,105.604533
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007578529,0.025660234,0.095145118,0.157267207,0.222020353,0.307206643,0.824805564,1.701558964,2.946195071,3.956483268,4.899434925,6.799862189,8.630568103,10.82372419,14.93424737,20.13959315,32.53576937,54.42326978,73.19257415,85.36705031,99.49532906,109.6118145,98.00011004,98.08298127,103.6106575
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054508405,0.086226172,0.153945411,0.252609789,0.70950518,1.347232983,1.84611551,2.330392072,3.749085447,8.311919376,15.33355244,19.00223229,27.24973903,39.1016922,40.52493944,49.06786375,64.52260075,75.37478912,82.26097224,88.98361743,99.09141423,105.4510985,104.5023215,111.2187234
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005724678,0.040871324,0.101261502,0.194906956,0.563666011,2.111734246,5.017180998,10.30601103,17.59256113,26.11177828,36.3068767,45.49288418,60.42064117,76.339145,96.20698849,108.3783985,115.0213925,117.3145306,122.9152946,131.2936783,141.5464567,149.0785439,148.8867021
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02811394,0.065660213,0.127016808,0.374292451,1.012894051,1.726440031,3.375687267,6.544476984,14.79998641,30.07699652,45.51511117,64.66938516,77.07273739,83.40042883,95.82024424,100.8873537,108.9082765,116.0366893,127.6765737,132.9171729,111.4775969,115.3032751,116.3901378,112.3895255,113.035602,112.113913
Post-demographic dividend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002579205,0.009299842,0.014434453,0.022275444,0.037303639,0.086366822,0.149568436,0.259995807,0.438880272,0.736113544,1.098241848,1.556048505,2.157308969,3.082463415,4.8750283,7.70418999,12.00603281,16.86979607,23.871723,34.43697371,47.65562911,55.91884718,60.89556506,66.67023136,73.79427943,82.00802907,90.48465391,98.30798027,102.1555518,104.1288627,104.8366072,108.379969,110.8328703,112.6969979,117.7293816
Pre-demographic dividend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032462,0.002938994,0.004923771,0.008577302,0.016376051,0.030454434,0.066051259,0.137243507,0.354893493,0.809620254,1.58239114,2.684698198,4.897684329,8.300880564,15.18542396,21.77938071,31.8608361,37.93960097,44.726225,52.22797692,57.93760859,64.16632164,69.60082341
Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114236685,0.251646404,0.33269872,0.57899638,0.940707549,1.672777882,2.622388239,4.784861682,7.778517686,8.845403321,9.795459071,15.38576626,21.48996378,34.71439546,42.85358211,43.40052831,45.15286159,48.97574889,53.00157426,58.63957269,65.03405211,68.21954813,72.93243111,79.09024816,83.97889108,82.55282485,83.64642094,87.11106333
